testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:31.888Z,13534380260,165429248,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:32.890Z,13655734741,171053056,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:33.893Z,14508370827,155832320,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:34.897Z,14508530379,155803648,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:35.899Z,14673289599,156663808,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:36.903Z,15434958649,167366656,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:37.907Z,15436510609,167366656,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:38.909Z,15564019612,174510080,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:39.912Z,16373311207,158666752,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:40.915Z,16373451936,158642176,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:41.918Z,16537350381,158027776,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:42.922Z,17032311103,166592512,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:43.926Z,17285873465,166215680,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:44.928Z,17435027673,172965888,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:45.932Z,18245970233,162762752,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:46.936Z,18246121002,162762752,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,1,small,1500,3000,3,UNKNOWN,2024-09-04T20:46:47.938Z,18434730666,162705408,4194304000
testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:05.926Z,4445065792,119365632,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:06.930Z,5288124382,141250560,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:07.932Z,5334026288,141316096,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:08.935Z,6408697200,134393856,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:09.938Z,7795180150,194453504,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:10.940Z,8857737425,266133504,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:11.943Z,8870572026,266219520,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:12.946Z,9615545419,176361472,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:13.948Z,10841626673,193245184,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:14.950Z,12323319244,251236352,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:15.954Z,12541148854,265474048,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:16.958Z,12541328601,265302016,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:17.961Z,12589610816,271552512,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:18.964Z,13177102186,290873344,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:19.967Z,13230835951,291532800,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:20.969Z,14441372304,198275072,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:21.971Z,15670845422,248348672,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:22.976Z,16507761603,262381568,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:23.978Z,16575876269,270094336,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:24.981Z,17146126443,287490048,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:25.983Z,18171372177,340545536,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:26.985Z,19396660023,429461504,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:27.989Z,19676425954,450191360,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:28.993Z,19676739379,450080768,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:29.995Z,19798665691,458272768,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:30.998Z,20518521625,164913152,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:32.001Z,20551658434,164945920,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:33.004Z,21406872959,168116224,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:34.007Z,22932722081,231669760,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:35.010Z,23463864331,267112448,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:36.013Z,23591485526,277479424,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:37.015Z,24083659461,295428096,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:38.018Z,24938711581,336740352,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:39.019Z,26338563408,236314624,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:40.022Z,26972910732,163647488,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:41.026Z,26972910732,163647488,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:42.028Z,27082136920,165351424,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:43.032Z,27573836017,175980544,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:44.036Z,27603673432,175869952,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:45.038Z,28438431803,183549952,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,1,UNKNOWN,2024-09-04T20:47:46.040Z,29851876798,236154880,4194304000
testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:05.687Z,4243199201,119365632,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:06.691Z,5101838666,141508608,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:07.694Z,5140390729,141840384,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:08.697Z,6176908811,147148800,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:09.699Z,7642694024,208052224,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:10.702Z,8517493298,270401536,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:11.704Z,8532116709,270417920,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:12.707Z,9292840430,146739200,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:13.710Z,10564432343,177401856,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:14.712Z,12074780938,243613696,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:15.715Z,12393857773,266960896,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:16.719Z,12393857773,266768384,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:17.721Z,12441417692,273313792,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:18.725Z,13037895302,295895040,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:19.728Z,13085450054,295862272,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:20.730Z,14284644074,204312576,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:21.734Z,15514249529,244928512,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:22.736Z,16395147907,260915200,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:23.739Z,16486014339,272797696,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:24.741Z,17028869300,291721216,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:25.744Z,18125328522,347615232,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:26.746Z,19388592552,437780480,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:27.750Z,19892724001,171438080,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:28.754Z,19892724001,171417600,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:29.756Z,19988435537,171679744,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:30.759Z,20560830443,180641792,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:31.762Z,20592215883,180641792,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:32.764Z,21485019929,183398400,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:33.767Z,22910843667,233955328,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:34.771Z,23643654317,167407616,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:35.774Z,23742012636,169111552,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:36.777Z,24245440254,179826688,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:37.779Z,25155598009,184893440,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:38.782Z,26601149742,236208128,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:39.786Z,27297764031,168820736,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:40.790Z,27297947768,168820736,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:41.793Z,27410816621,170524672,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:42.797Z,27905755487,181043200,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:43.800Z,27937730853,181043200,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:44.802Z,28738540425,182681600,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,2,UNKNOWN,2024-09-04T20:48:45.805Z,30145027496,231440384,4194304000
testname,baseURL,repeatTestCount,minutesPerTest,concurrentUsers,agreementId,telemetryInApp,orderOfMagnitude.value,orderOfMagnitude.name,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,currentIteration,telemetryStatus,timestamp,cpu_usage,memory_usage,memory_limit
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:05.597Z,4300013210,121311232,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:06.600Z,5154324577,136773632,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:07.607Z,5197055759,136863744,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:08.612Z,6261846139,143511552,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:09.614Z,7699747124,205824000,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:10.618Z,8738661538,272654336,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:11.620Z,8755638223,272535552,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:12.622Z,9499569753,145354752,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:13.625Z,10775359994,168411136,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:14.628Z,12227905070,237654016,4194304000
TC-001 Registry Enabler,http://localhost:5400,3,1,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,true,96,medium,4500,6000,3,UNKNOWN,2024-09-04T20:49:15.632Z,12713770606,269701120,4194304000
